87,0.031733191
80,0.263212441
32,0.065081893
81,0.053311762
185,0.006231246
77,0.006231246
213,0.004269557
194,0.004269557
21,0.002307869
22,0.006231245
233,0.006231245
216,0.002307869
150,0.008192933
48,0.006231245
170,0.016039686
201,0.004269557
116,0.010154621
143,0.004269557
38,0.004269557
461,0.012116309
209,0.002307869
135,0.004269557
105,0.018001374
147,0.002307869
5,0.002307875
31,0.002307875
20,0.002307869
15,0.002307869
221,0.002307869
153,0.004269557
86,0.010154621
181,0.002307869
196,0.008192933
112,0.004269557
90,0.002307869
224,0.002307869
100,0.002307869
122,0.008192933
56,0.002307869
93,0.004269557
50,0.002307869
191,0.004269557
9,0.002307869
52,0.002307869
203,0.002307869
30,0.002307869
91,0.002307869
144,0.002307869
199,0.002307869
171,0.004269557
113,0.002307869
226,0.002307869
193,0.002307869
431,0.006231245
152,0.002307869
110,0.002307869
179,0.002307869
121,0.002307869
169,0.002307869
10,0.002307869
186,0.002307869
139,0.002307869
73,0.002307869
401,0.004269557
37,0.002307869
63,0.002307869
94,0.006231245
46,0.004269557
127,0.002307869
180,0.008192933
202,0.002307869
85,0.002307869
163,0.002307869
183,0.002307869
101,0.002307869
129,0.004269557
125,0.002307875
55,0.002307875
53,0.002307869
118,0.002307875
109,0.002307875
119,0.002307869
402,0.002307869
225,0.002307869
39,0.002307869
58,0.002307869
177,0.002307869
137,0.002307869
184,0.002307869
395,0.004269557
382,0.002307869
24,0.002307869
145,0.006231245
227,0.002307869
40,0.002307869
223,0.002307869
404,0.002307869
200,0.002307869
70,0.002307869
117,0.004269557
49,0.002307869
214,0.002307875
108,0.002307875
162,0.002307869
168,0.010154621
72,0.002307869
173,0.002307875
167,0.002307875
190,0.004269601
4,0.002307899
211,0.002307899
165,0.002307869
148,0.002307869
131,0.002307869
141,0.002307869
120,0.002307869
210,0.006231245
12,0.002307869
157,0.002307869
57,0.002307869
178,0.002307869
156,0.004269557
107,0.002307869
35,0.002307869
140,0.006231246
174,0.002307869
161,0.002307869
75,0.004269601
208,0.002307899
146,0.002307869
16,0.008192934
74,0.002307899
42,0.002307869
175,0.002307869
34,0.002307869
25,0.002307869
149,0.002307869
66,0.002307869
142,0.002307869
41,0.006231245
23,0.002307869
281,0.002307869
205,0.002307869
88,0.002307899
14,0.004269601
182,0.002307869
115,0.002307869
99,0.002307869
128,0.002307869
198,0.002307869
197,0.004269558
451,0.002307869
176,0.002307869
206,0.002307899
17,0.004269601
218,0.002307869
111,0.002307869
192,0.002307869
102,0.002307869
123,0.002307869
98,0.002307869
95,0.002307869
65,0.002307869
47,0.002307899
103,0.002307869
7,0.002307869
219,0.004269557
134,0.002307869
11,0.002307869
132,0.002307869
89,0.002307869
172,0.002307869
44,0.002307869
220,0.002307869
138,0.002307869
29,0.002307899
130,0.002307869
54,0.002307869
92,0.002307869
45,0.002307869
